148, WellsFargo, 5118, 2000, 3, 8
149, KeyBank, 39403, 2000, 3, 8
150, SunTrust, 46420, 2000, 3, 8
151, KeyBank, 40554, 2000, 3, 8
152, HSBCBankUSA, 72755, 2000, 3, 8
153, KeyBank, 26628, 2000, 3, 8
154, KeyBank, 29552, 2000, 3, 8
155, KeyBank, 24139, 2000, 3, 8
156, HSBCBankUSA, 63408, 2000, 3, 8
157, SallieMae, 82808, 2000, 3, 8
158, SunTrust, 53169, 2000, 3, 8
159, KeyBank, 28230, 2000, 3, 8
160, KeyBank, 27949, 2000, 3, 8
161, HSBCBankUSA, 61693, 2000, 3, 8
162, HSBCBankUSA, 71702, 2000, 3, 8
163, HSBCBankUSA, 63750, 2000, 3, 8
164, KeyBank, 30034, 2000, 3, 8
165, SallieMae, 81575, 2000, 3, 8
166, WellsFargo, 1858, 2000, 3, 8
167, SallieMae, 87880, 2000, 3, 8
168, KeyBank, 28890, 2000, 3, 8
169, HSBCBankUSA, 68407, 2000, 3, 8
170, SallieMae, 92617, 2000, 3, 8
171, KeyBank, 36896, 2000, 3, 8
172, SallieMae, 96227, 2000, 3, 8
173, SallieMae, 81601, 2000, 3, 8
174, SallieMae, 95036, 2000, 3, 8
175, SallieMae, 99836, 2000, 3, 8
176, KeyBank, 29018, 2000, 3, 8
177, SallieMae, 94455, 2000, 3, 8
178, SallieMae, 98687, 2000, 3, 8
179, SallieMae, 99147, 2000, 3, 8
180, KeyBank, 31471, 2000, 3, 8
181, HSBCBankUSA, 78610, 2000, 3, 8
182, KeyBank, 25107, 2000, 3, 8
183, SallieMae, 88654, 2000, 3, 8
184, SallieMae, 82455, 2000, 3, 8
185, SunTrust, 56557, 2000, 3, 8
186, SallieMae, 89210, 2000, 3, 8
187, HSBCBankUSA, 65691, 2000, 3, 8
188, HSBCBankUSA, 76464, 2000, 3, 8
189, KeyBank, 29799, 2000, 3, 8
190, WellsFargo, 5090, 2000, 3, 8
191, HSBCBankUSA, 62205, 2000, 3, 8
192, WellsFargo, 17387, 2000, 3, 8
193, SallieMae, 94595, 2000, 3, 8
194, WellsFargo, 8272, 2000, 3, 8
195, WellsFargo, 6495, 2000, 3, 8
196, SallieMae, 83641, 2000, 3, 8
197, SallieMae, 93184, 2000, 3, 8
198, SallieMae, 95850, 2000, 3, 8
199, SallieMae, 83724, 2000, 3, 8
200, HSBCBankUSA, 70722, 2000, 3, 8
201, KeyBank, 30550, 2000, 3, 8
202, WellsFargo, 10183, 2000, 3, 8
203, KeyBank, 36710, 2000, 3, 8
204, SunTrust, 46785, 2000, 3, 8
205, WellsFargo, 10522, 2000, 3, 8
206, SunTrust, 44326, 2000, 3, 8
207, SallieMae, 91154, 2000, 3, 8
208, KeyBank, 31592, 2000, 3, 8
209, KeyBank, 29715, 2000, 3, 8
210, SallieMae, 95121, 2000, 3, 8
211, HSBCBankUSA, 68952, 2000, 3, 8
212, SallieMae, 84120, 2000, 3, 8
213, SunTrust, 54022, 2000, 3, 8
214, SallieMae, 96759, 2000, 3, 8
215, SunTrust, 49338, 2000, 3, 8
216, KeyBank, 37585, 2000, 3, 8
217, SallieMae, 83048, 2000, 3, 8
218, SallieMae, 81295, 2000, 3, 8
219, HSBCBankUSA, 73477, 2000, 3, 8
220, SallieMae, 92365, 2000, 3, 8
221, KeyBank, 36167, 2000, 3, 8
222, WellsFargo, 12415, 2000, 3, 8
223, SallieMae, 99091, 2000, 3, 8
224, HSBCBankUSA, 64316, 2000, 3, 8
225, KeyBank, 31411, 2000, 3, 8
226, WellsFargo, 20507, 2000, 3, 8
227, WellsFargo, 2630, 2000, 3, 8
228, HSBCBankUSA, 74328, 2000, 3, 8
229, SallieMae, 89539, 2000, 3, 8
230, WellsFargo, 17193, 2000, 3, 8
231, KeyBank, 35833, 2000, 3, 8
232, SallieMae, 98605, 2000, 3, 8
233, WellsFargo, 15962, 2000, 3, 8
234, KeyBank, 29423, 2000, 3, 8
235, WellsFargo, 1919, 2000, 3, 8
236, HSBCBankUSA, 69426, 2000, 3, 8
237, SallieMae, 88396, 2000, 3, 8
238, SunTrust, 42867, 2000, 3, 8
239, HSBCBankUSA, 72931, 2000, 3, 8
240, WellsFargo, 13229, 2000, 3, 8
241, SallieMae, 98056, 2000, 3, 8
242, KeyBank, 35098, 2000, 3, 8
243, SunTrust, 47747, 2000, 3, 8
244, KeyBank, 34677, 2000, 3, 8
245, KeyBank, 36137, 2000, 3, 8
246, HSBCBankUSA, 78084, 2000, 3, 8
247, HSBCBankUSA, 63364, 2000, 3, 8
248, SallieMae, 97835, 2000, 3, 8
249, SunTrust, 58933, 2000, 3, 8
250, HSBCBankUSA, 68910, 2000, 3, 8
251, WellsFargo, 1592, 2000, 3, 8
252, WellsFargo, 12888, 2000, 3, 8
253, KeyBank, 23371, 2000, 3, 8
254, SallieMae, 91359, 2000, 3, 8
255, KeyBank, 35554, 2000, 3, 8
256, WellsFargo, 19134, 2000, 3, 8
257, WellsFargo, 11092, 2000, 3, 8
258, HSBCBankUSA, 72394, 2000, 3, 8
259, WellsFargo, 16372, 2000, 3, 8
260, SallieMae, 90014, 2000, 3, 8
261, SunTrust, 42694, 2000, 3, 8
262, WellsFargo, 17825, 2000, 3, 8
263, SunTrust, 42053, 2000, 3, 8
264, WellsFargo, 13521, 2000, 3, 8
265, SunTrust, 60287, 2000, 3, 8
266, HSBCBankUSA, 70347, 2000, 3, 8
267, HSBCBankUSA, 69157, 2000, 3, 8
268, KeyBank, 25597, 2000, 3, 8
269, SallieMae, 95839, 2000, 3, 8
270, HSBCBankUSA, 79911, 2000, 3, 8
271, SunTrust, 49188, 2000, 3, 8
272, SunTrust, 41179, 2000, 3, 8
273, WellsFargo, 9362, 2000, 3, 8
274, HSBCBankUSA, 61247, 2000, 3, 8
275, SallieMae, 94309, 2000, 3, 8
276, WellsFargo, 2068, 2000, 3, 8
277, HSBCBankUSA, 64668, 2000, 3, 8
278, HSBCBankUSA, 65412, 2000, 3, 8
279, KeyBank, 29177, 2000, 3, 8
280, SunTrust, 53326, 2000, 3, 8
281, SunTrust, 57143, 2000, 3, 8
282, WellsFargo, 4795, 2000, 3, 8
283, WellsFargo, 16393, 2000, 3, 8
284, KeyBank, 21627, 2000, 3, 8
285, WellsFargo, 16600, 2000, 3, 8
286, KeyBank, 23943, 2000, 3, 8
287, HSBCBankUSA, 76232, 2000, 3, 8
288, KeyBank, 24602, 2000, 3, 8
289, SallieMae, 93869, 2000, 3, 8
290, SallieMae, 82785, 2000, 3, 8
291, SunTrust, 59333, 2000, 3, 8
292, WellsFargo, 17000, 2000, 3, 8
293, KeyBank, 27493, 2000, 3, 8
294, SallieMae, 82916, 2000, 3, 8
295, HSBCBankUSA, 70534, 2000, 3, 8
296, SallieMae, 81229, 2000, 3, 8
297, SallieMae, 93044, 2000, 3, 8
298, KeyBank, 35224, 2000, 3, 8
299, HSBCBankUSA, 74390, 2000, 3, 8
300, HSBCBankUSA, 65789, 2000, 3, 8
301, WellsFargo, 9926, 2000, 3, 8
302, KeyBank, 38766, 2000, 3, 8
303, WellsFargo, 2995, 2000, 3, 8
304, HSBCBankUSA, 79021, 2000, 3, 8
305, WellsFargo, 20721, 2000, 3, 8
306, HSBCBankUSA, 60413, 2000, 3, 8
307, WellsFargo, 4525, 2000, 3, 8
308, HSBCBankUSA, 62124, 2000, 3, 8
309, SallieMae, 97050, 2000, 3, 8
310, KeyBank, 34485, 2000, 3, 8
311, SunTrust, 54465, 2000, 3, 8
312, SunTrust, 45679, 2000, 3, 8
313, SunTrust, 44216, 2000, 3, 8
314, HSBCBankUSA, 63046, 2000, 3, 8
315, KeyBank, 33870, 2000, 3, 8
316, KeyBank, 38898, 2000, 3, 8
317, WellsFargo, 2430, 2000, 3, 8
318, KeyBank, 21424, 2000, 3, 8
319, SallieMae, 96921, 2000, 3, 8
320, KeyBank, 37342, 2000, 3, 8
321, SallieMae, 94115, 2000, 3, 8
322, SunTrust, 45553, 2000, 3, 8
323, KeyBank, 31728, 2000, 3, 8
324, WellsFargo, 14053, 2000, 3, 8
325, KeyBank, 21577, 2000, 3, 8
326, KeyBank, 33186, 2000, 3, 8
327, WellsFargo, 14684, 2000, 3, 8
328, KeyBank, 26445, 2000, 3, 8
329, SallieMae, 90712, 2000, 3, 8
330, WellsFargo, 14078, 2000, 3, 8
331, WellsFargo, 9023, 2000, 3, 8
332, KeyBank, 30442, 2000, 3, 8
333, SallieMae, 91022, 2000, 3, 8
334, HSBCBankUSA, 63387, 2000, 3, 8
335, SunTrust, 44399, 2000, 3, 8
336, WellsFargo, 19375, 2000, 3, 8
337, WellsFargo, 2798, 2000, 3, 8
338, KeyBank, 37371, 2000, 3, 8
339, WellsFargo, 1905, 2000, 3, 8
340, SunTrust, 56186, 2000, 3, 8
341, WellsFargo, 20416, 2000, 3, 8
342, WellsFargo, 15106, 2000, 3, 8
343, KeyBank, 27552, 2000, 3, 8
344, SunTrust, 60383, 2000, 3, 8
345, KeyBank, 29318, 2000, 3, 8
346, WellsFargo, 14652, 2000, 3, 8
347, HSBCBankUSA, 72784, 2000, 3, 8
348, HSBCBankUSA, 64447, 2000, 3, 8
349, SunTrust, 50044, 2000, 3, 8
350, KeyBank, 32634, 2000, 3, 8
351, HSBCBankUSA, 79798, 2000, 3, 8
352, HSBCBankUSA, 72619, 2000, 3, 8
353, KeyBank, 38303, 2000, 3, 8
354, KeyBank, 38046, 2000, 3, 8
355, HSBCBankUSA, 71673, 2000, 3, 8
356, HSBCBankUSA, 64373, 2000, 3, 8
357, WellsFargo, 8036, 2000, 3, 8
358, SallieMae, 88942, 2000, 3, 8
359, SunTrust, 58443, 2000, 3, 8
360, SallieMae, 87534, 2000, 3, 8
361, SunTrust, 46727, 2000, 3, 8
362, HSBCBankUSA, 78080, 2000, 3, 8
363, HSBCBankUSA, 71412, 2000, 3, 8
364, SallieMae, 83971, 2000, 3, 8
365, KeyBank, 26460, 2000, 3, 8
366, KeyBank, 25022, 2000, 3, 8
367, SunTrust, 54657, 2000, 3, 8
368, SallieMae, 80828, 2000, 3, 8
369, WellsFargo, 19645, 2000, 3, 8
370, WellsFargo, 15494, 2000, 3, 8
371, KeyBank, 37098, 2000, 3, 8
372, HSBCBankUSA, 65059, 2000, 3, 8
373, WellsFargo, 20518, 2000, 3, 8
374, SunTrust, 41733, 2000, 3, 8
375, WellsFargo, 17924, 2000, 3, 8
376, HSBCBankUSA, 80008, 2000, 3, 8
377, WellsFargo, 19000, 2000, 3, 8
378, HSBCBankUSA, 71345, 2000, 3, 8
379, SallieMae, 84734, 2000, 3, 8
380, WellsFargo, 7923, 2000, 3, 8
381, HSBCBankUSA, 60401, 2000, 3, 8
382, SunTrust, 50236, 2000, 3, 8
383, HSBCBankUSA, 76400, 2000, 3, 8
384, SunTrust, 59076, 2000, 3, 8
385, KeyBank, 34279, 2000, 3, 8
386, KeyBank, 36404, 2000, 3, 8
387, SallieMae, 92138, 2000, 3, 8
388, SunTrust, 53974, 2000, 3, 8
389, SallieMae, 91714, 2000, 3, 8
390, HSBCBankUSA, 80025, 2000, 3, 8
391, WellsFargo, 12338, 2000, 3, 8
392, WellsFargo, 13856, 2000, 3, 8
393, HSBCBankUSA, 78927, 2000, 3, 8
394, WellsFargo, 14370, 2000, 3, 8
395, WellsFargo, 10458, 2000, 3, 8
396, SunTrust, 42336, 2000, 3, 8
397, SunTrust, 43693, 2000, 3, 8
398, SunTrust, 43580, 2000, 3, 8
399, KeyBank, 34921, 2000, 3, 8
400, WellsFargo, 5295, 2000, 3, 8
401, SunTrust, 59995, 2000, 3, 8
402, SallieMae, 91956, 2000, 3, 8
403, SunTrust, 45800, 2000, 3, 8
404, KeyBank, 35549, 2000, 3, 8
405, SallieMae, 95535, 2000, 3, 8
406, WellsFargo, 15738, 2000, 3, 8
407, SunTrust, 53099, 2000, 3, 8
408, SallieMae, 96570, 2000, 3, 8
409, KeyBank, 21120, 2000, 3, 8
410, SallieMae, 91665, 2000, 3, 8
411, SunTrust, 46371, 2000, 3, 8
412, KeyBank, 36691, 2000, 3, 8
413, WellsFargo, 5206, 2000, 3, 8
414, SunTrust, 51518, 2000, 3, 8
415, KeyBank, 28132, 2000, 3, 8
416, SallieMae, 96490, 2000, 3, 8
417, WellsFargo, 2678, 2000, 3, 8
418, WellsFargo, 13334, 2000, 3, 8
419, SunTrust, 50690, 2000, 3, 8
420, SallieMae, 90056, 2000, 3, 8
421, KeyBank, 32883, 2000, 3, 8
422, WellsFargo, 1682, 2000, 3, 8
423, SallieMae, 89114, 2000, 3, 8
424, KeyBank, 39619, 2000, 3, 8
425, WellsFargo, 4154, 2000, 3, 8
426, KeyBank, 24241, 2000, 3, 8
427, SallieMae, 86131, 2000, 3, 8
428, WellsFargo, 7147, 2000, 3, 8
429, KeyBank, 32273, 2000, 3, 8
430, HSBCBankUSA, 75588, 2000, 3, 8
431, KeyBank, 37313, 2000, 3, 8
432, HSBCBankUSA, 75419, 2000, 3, 8
433, KeyBank, 37422, 2000, 3, 8
434, SallieMae, 80438, 2000, 3, 8
435, SunTrust, 47928, 2000, 3, 8
436, HSBCBankUSA, 68444, 2000, 3, 8
437, WellsFargo, 5434, 2000, 3, 8
438, SunTrust, 41849, 2000, 3, 8
439, HSBCBankUSA, 63540, 2000, 3, 8
440, WellsFargo, 19540, 2000, 3, 8
441, SallieMae, 83304, 2000, 3, 8
442, SallieMae, 95567, 2000, 3, 8
443, KeyBank, 33852, 2000, 3, 8
444, WellsFargo, 1047, 2000, 3, 8
445, KeyBank, 34652, 2000, 3, 8
446, HSBCBankUSA, 75646, 2000, 3, 8
447, WellsFargo, 9648, 2000, 3, 8
448, KeyBank, 28407, 2000, 3, 8
449, SallieMae, 86238, 2000, 3, 8
450, WellsFargo, 13967, 2000, 3, 8
451, SunTrust, 40656, 2000, 3, 8
452, KeyBank, 31358, 2000, 3, 8
453, SallieMae, 92890, 2000, 3, 8
454, SunTrust, 44864, 2000, 3, 8
455, HSBCBankUSA, 72412, 2000, 3, 8
456, SunTrust, 59311, 2000, 3, 8
457, WellsFargo, 3841, 2000, 3, 8
458, WellsFargo, 7179, 2000, 3, 8
459, KeyBank, 32394, 2000, 3, 8
460, HSBCBankUSA, 72293, 2000, 3, 8
461, KeyBank, 29606, 2000, 3, 8
462, SunTrust, 46951, 2000, 3, 8
463, HSBCBankUSA, 65296, 2000, 3, 8
464, SunTrust, 45532, 2000, 3, 8
465, SunTrust, 55350, 2000, 3, 8
466, HSBCBankUSA, 70952, 2000, 3, 8
467, SallieMae, 99269, 2000, 3, 8
468, KeyBank, 24768, 2000, 3, 8
469, WellsFargo, 4589, 2000, 3, 8
470, SunTrust, 59687, 2000, 3, 8
471, SallieMae, 92054, 2000, 3, 8
472, HSBCBankUSA, 60829, 2000, 3, 8
473, SunTrust, 49793, 2000, 3, 8
474, KeyBank, 32148, 2000, 3, 8
475, WellsFargo, 7751, 2000, 3, 8
476, KeyBank, 37315, 2000, 3, 8
477, HSBCBankUSA, 67829, 2000, 3, 8
478, SallieMae, 89065, 2000, 3, 8
479, WellsFargo, 5966, 2000, 3, 8
480, KeyBank, 28508, 2000, 3, 8
481, WellsFargo, 15591, 2000, 3, 8
482, SunTrust, 58722, 2000, 3, 8
483, KeyBank, 20908, 2000, 3, 8
484, WellsFargo, 19305, 2000, 3, 8
485, KeyBank, 35930, 2000, 3, 8
486, WellsFargo, 6954, 2000, 3, 8
487, SallieMae, 82529, 2000, 3, 8
488, SallieMae, 92557, 2000, 3, 8
489, WellsFargo, 9025, 2000, 3, 8
490, SallieMae, 88616, 2000, 3, 8
491, HSBCBankUSA, 65601, 2000, 3, 8
492, SallieMae, 98255, 2000, 3, 8
493, WellsFargo, 10454, 2000, 3, 8
494, SallieMae, 91247, 2000, 3, 8
495, SallieMae, 89933, 2000, 3, 8
496, KeyBank, 37351, 2000, 3, 8
497, KeyBank, 31270, 2000, 3, 8
498, SallieMae, 88319, 2000, 3, 8
499, SunTrust, 45697, 2000, 3, 8
500, HSBCBankUSA, 63700, 2000, 3, 8
501, HSBCBankUSA, 76377, 2000, 3, 8
502, SallieMae, 84879, 2000, 3, 8
503, KeyBank, 24817, 2000, 3, 8
504, KeyBank, 27549, 2000, 3, 8
505, KeyBank, 21912, 2000, 3, 8
506, HSBCBankUSA, 79827, 2000, 3, 8
507, SallieMae, 81564, 2000, 3, 8
508, HSBCBankUSA, 61740, 2000, 3, 8
509, KeyBank, 38112, 2000, 3, 8
510, KeyBank, 36095, 2000, 3, 8
511, SallieMae, 91482, 2000, 3, 8
512, WellsFargo, 14776, 2000, 3, 8
513, WellsFargo, 2212, 2000, 3, 8
514, WellsFargo, 4885, 2000, 3, 8
515, SunTrust, 57700, 2000, 3, 8
516, HSBCBankUSA, 70884, 2000, 3, 8
517, KeyBank, 27041, 2000, 3, 8
518, SunTrust, 46989, 2000, 3, 8
519, WellsFargo, 10601, 2000, 3, 8
520, SunTrust, 49394, 2000, 3, 8
521, SallieMae, 88423, 2000, 3, 8
522, WellsFargo, 7710, 2000, 3, 8
523, WellsFargo, 16742, 2000, 3, 8
524, WellsFargo, 15973, 2000, 3, 8
525, SallieMae, 94085, 2000, 3, 8
526, SallieMae, 93799, 2000, 3, 8
527, SunTrust, 51373, 2000, 3, 8
528, SunTrust, 58546, 2000, 3, 8
529, SunTrust, 42215, 2000, 3, 8
530, HSBCBankUSA, 70399, 2000, 3, 8
531, WellsFargo, 7043, 2000, 3, 8
532, HSBCBankUSA, 79510, 2000, 3, 8
533, SunTrust, 44366, 2000, 3, 8
534, SunTrust, 42265, 2000, 3, 8
535, SunTrust, 52130, 2000, 3, 8
536, KeyBank, 30712, 2000, 3, 8
537, KeyBank, 34903, 2000, 3, 8
538, SallieMae, 93358, 2000, 3, 8
539, SallieMae, 97392, 2000, 3, 8
540, SunTrust, 56102, 2000, 3, 8
541, KeyBank, 25390, 2000, 3, 8
542, KeyBank, 21787, 2000, 3, 8
543, SunTrust, 55443, 2000, 3, 8
544, HSBCBankUSA, 72929, 2000, 3, 8
545, SallieMae, 97134, 2000, 3, 8
546, SunTrust, 51824, 2000, 3, 8
547, SallieMae, 97041, 2000, 3, 8
548, WellsFargo, 6568, 2000, 3, 8
549, KeyBank, 34545, 2000, 3, 8
550, WellsFargo, 20048, 2000, 3, 8
551, WellsFargo, 11309, 2000, 3, 8
552, SallieMae, 84280, 2000, 3, 8
553, HSBCBankUSA, 78716, 2000, 3, 8
554, SallieMae, 96302, 2000, 3, 8
555, HSBCBankUSA, 75276, 2000, 3, 8
556, HSBCBankUSA, 69666, 2000, 3, 8
557, HSBCBankUSA, 69135, 2000, 3, 8
558, WellsFargo, 9842, 2000, 3, 8
559, KeyBank, 33464, 2000, 3, 8
560, KeyBank, 28112, 2000, 3, 8
561, KeyBank, 29452, 2000, 3, 8
562, KeyBank, 24016, 2000, 3, 8
563, WellsFargo, 20524, 2000, 3, 8
564, HSBCBankUSA, 67713, 2000, 3, 8
565, KeyBank, 30050, 2000, 3, 8
566, WellsFargo, 12970, 2000, 3, 8
567, HSBCBankUSA, 70409, 2000, 3, 8
568, SunTrust, 59947, 2000, 3, 8
569, SunTrust, 52754, 2000, 3, 8
570, KeyBank, 27987, 2000, 3, 8
571, KeyBank, 36979, 2000, 3, 8
572, KeyBank, 33682, 2000, 3, 8
573, SunTrust, 49596, 2000, 3, 8
574, SunTrust, 54499, 2000, 3, 8
575, KeyBank, 25002, 2000, 3, 8
576, HSBCBankUSA, 67634, 2000, 3, 8
577, SunTrust, 52266, 2000, 3, 8
578, SunTrust, 43813, 2000, 3, 8
579, WellsFargo, 18838, 2000, 3, 8
580, SunTrust, 43259, 2000, 3, 8
581, SallieMae, 96758, 2000, 3, 8
582, SunTrust, 45804, 2000, 3, 8
583, KeyBank, 24999, 2000, 3, 8
584, KeyBank, 23166, 2000, 3, 8
585, SunTrust, 60088, 2000, 3, 8
586, KeyBank, 22763, 2000, 3, 8
587, WellsFargo, 1792, 2000, 3, 8
588, SunTrust, 48064, 2000, 3, 8
589, HSBCBankUSA, 66988, 2000, 3, 8
590, SallieMae, 82463, 2000, 3, 8
591, HSBCBankUSA, 61576, 2000, 3, 8
592, KeyBank, 26059, 2000, 3, 8
593, HSBCBankUSA, 60893, 2000, 3, 8
594, HSBCBankUSA, 70279, 2000, 3, 8
595, KeyBank, 27648, 2000, 3, 8
596, WellsFargo, 2373, 2000, 3, 8
597, WellsFargo, 2262, 2000, 3, 8
598, SallieMae, 87730, 2000, 3, 8
599, SunTrust, 43878, 2000, 3, 8
600, SallieMae, 85162, 2000, 3, 8
601, SallieMae, 81414, 2000, 3, 8
602, KeyBank, 38093, 2000, 3, 8
603, SunTrust, 53813, 2000, 3, 8
604, WellsFargo, 7557, 2000, 3, 8
605, SallieMae, 83068, 2000, 3, 8
606, HSBCBankUSA, 77626, 2000, 3, 8
607, KeyBank, 35682, 2000, 3, 8
608, KeyBank, 25216, 2000, 3, 8
609, HSBCBankUSA, 72298, 2000, 3, 8
